date,interest,balance
2008-03-10,5.0,140.43255765473336
2008-03-11,5.0,140.4513307657035
2008-03-12,5.0,140.47010638627464
2008-03-13,5.0,140.48888451678238
2008-03-14,5.0,140.50766515756214
2008-03-15,5.0,140.52644830894957
2008-03-16,5.0,140.54523397128028
2008-03-17,5.0,140.5640221448899
2008-03-18,5.0,140.58281283011416
2008-03-19,5.0,140.60160602728885
2008-03-20,5.0,140.62040173674973
2008-03-21,5.0,140.63919995883265
2008-03-22,5.0,140.65800069387348
2008-03-23,5.0,140.67680394220818
2008-03-24,5.0,140.6956097041727
2008-03-25,5.0,140.71441798010312
2008-03-26,5.0,140.73322877033547
2008-03-27,5.0,140.75204207520585
2008-03-28,5.0,140.77085789505045
2008-03-29,5.0,140.78967623020543
2008-03-30,5.0,140.80849708100712
2008-03-31,5.0,140.82732044779172
2008-04-01,5.0,140.8461463308956
2008-04-02,5.0,140.86497473065518
2008-04-03,5.0,140.88380564740683
2008-04-04,5.0,140.90263908148708
2008-04-05,5.0,140.9214750332324
2008-04-06,5.0,140.94031350297936
2008-04-07,5.0,140.95915449106462
2008-04-08,5.0,140.9779979978248
2008-04-09,5.0,140.99684402359657
2008-04-10,5.0,141.01569256871667
2008-04-11,5.0,141.03454363352193
2008-04-12,5.0,141.05339721834918
2008-04-13,5.0,141.07225332353528
2008-04-14,5.0,141.09111194941715
2008-04-15,5.0,141.10997309633177
2008-04-16,5.0,141.12883676461615
2008-04-17,5.0,141.14770295460735
2008-04-18,5.0,141.16657166664248
2008-04-19,5.0,141.18544290105865
2008-04-20,5.0,141.2043166581931
2008-04-21,5.0,141.22319293838305
2008-04-22,5.0,141.2420717419658
2008-04-23,5.0,141.26095306927863
2008-04-24,5.0,141.27983692065897
2008-04-25,5.0,141.29872329644422
2008-04-26,5.0,141.31761219697182
2008-04-27,5.0,141.33650362257933
2008-04-28,5.0,141.35539757360425
2008-04-29,5.0,141.3742940503842
2008-04-30,5.0,141.39319305325685
2008-05-01,5.0,141.41209458255983
2008-05-02,5.0,141.43099863863094
2008-05-03,5.0,141.4499052218079
2008-05-04,5.0,141.46881433242862
2008-05-05,5.0,141.48772597083087
2008-05-06,5.0,141.50664013735263
2008-05-07,5.0,141.52555683233186
2008-05-08,5.0,141.5444760561065
2008-05-09,5.0,141.5633978090147
2008-05-10,5.0,141.5823220913945
2008-05-11,5.0,141.60124890358404
2008-05-12,5.0,141.62017824592147
2008-05-13,5.0,141.63911011874512
2008-05-14,5.0,141.6580445223932
2008-05-15,5.0,141.67698145720405
2008-05-16,5.0,141.69592092351598
2008-05-17,5.0,141.71486292166753
2008-05-18,5.0,141.73380745199705
2008-05-19,5.0,141.75275451484305
2008-05-20,5.0,141.77170411054414
2008-05-21,5.0,141.79065623943885
2008-05-22,5.0,141.80961090186585
2008-05-23,5.0,141.82856809816386
2008-05-24,5.0,141.8475278286715
2008-05-25,5.0,141.86649009372766
2008-05-26,5.0,141.88545489367112
2008-05-27,5.0,141.90442222884073
2008-05-28,5.0,141.9233920995754
2008-05-29,5.0,141.94236450621412
2008-05-30,5.0,141.96133944909585
2008-05-31,5.0,141.98031692855966
2008-06-01,5.0,141.99929694494463
2008-06-02,5.0,142.01827949858992
2008-06-03,5.0,142.03726458983468
2008-06-04,5.0,142.05625221901815
2008-06-05,5.0,142.07524238647963
2008-06-06,5.0,142.0942350925584
2008-06-07,5.0,142.11323033759382
2008-06-08,5.0,142.13222812192535
2008-06-09,5.0,142.1512284458924
2008-06-10,5.0,142.17023130983446
2008-06-11,5.0,142.18923671409112
2008-06-12,5.0,142.20824465900193
2008-06-13,5.0,142.2272551449066
2008-06-14,5.0,142.2462681721447
2008-06-15,5.0,142.26528374105604
2008-06-16,5.0,142.2843018519804
2008-06-17,5.0,142.3033225052575
2008-06-18,5.0,142.3223457012273
2008-06-19,5.0,142.34137144022966
2008-06-20,5.0,142.3603997226046
2008-06-21,5.0,142.37943054869203
2008-06-22,5.0,142.39846391883202
2008-06-23,5.0,142.4174998333647
2008-06-24,5.0,142.4365382926302
2008-06-25,5.0,142.45557929696864
2008-06-26,5.0,142.4746228467203
2008-06-27,5.0,142.49366894222547
2008-06-28,5.0,142.5127175838244
2008-06-29,5.0,142.53176877185757
2008-06-30,5.0,142.55082250666524
2008-07-01,5.0,142.56987878858797
2008-07-02,5.0,142.58893761796622
2008-07-03,5.0,142.60799899514055
2008-07-04,5.0,142.62706292045152
2008-07-05,5.0,142.6461293942398
2008-07-06,5.0,142.6651984168461
2008-07-07,5.0,142.68426998861105
2008-07-08,5.0,142.7033441098755
2008-07-09,5.0,142.7224207809803
2008-07-10,5.0,142.7415000022662
2008-07-11,5.0,142.7605817740742
2008-07-12,5.0,142.77966609674525
2008-07-13,5.0,142.7987529706203
2008-07-14,5.0,142.81784239604045
2008-07-15,5.0,142.83693437334676
2008-07-16,5.0,142.85602890288038
2008-07-17,5.0,142.87512598498247
2008-07-18,5.0,142.89422561999433
2008-07-19,5.0,142.91332780825715
2008-07-20,5.0,142.9324325501123
2008-07-21,5.0,142.95153984590112
2008-07-22,5.0,142.97064969596505
2008-07-23,5.0,142.98976210064552
2008-07-24,5.0,143.00887706028405
2008-07-25,5.0,143.02799457522215
2008-07-26,5.0,143.04711464580146
2008-07-27,5.0,143.06623727236362
2008-07-28,5.0,143.0853624552503
2008-07-29,5.0,143.1044901948032
2008-07-30,5.0,143.12362049136416
2008-07-31,5.0,143.14275334527494
2008-08-01,5.0,143.1618887568775
2008-08-02,5.0,143.18102672651364
2008-08-03,5.0,143.20016725452535
2008-08-04,5.0,143.21931034125467
2008-08-05,5.0,143.23845598704366
2008-08-06,5.0,143.2576041922344
2008-08-07,5.25,143.27768846613085
2008-08-08,5.25,143.2977755557805
2008-08-09,5.25,143.31786546157812
2008-08-10,5.25,143.33795818391852
2008-08-11,5.25,143.35805372319658
2008-08-12,5.25,143.3781520798072
2008-08-13,5.25,143.3982532541454
2008-08-14,5.25,143.41835724660618
2008-08-15,5.25,143.4384640575846
2008-08-16,5.25,143.45857368747593
2008-08-17,5.25,143.47868613667524
2008-08-18,5.25,143.49880140557786
2008-08-19,5.25,143.51891949457908
2008-08-20,5.25,143.5390404040743
2008-08-21,5.25,143.55916413445894
2008-08-22,5.25,143.5792906861284
2008-08-23,5.25,143.59942005947832
2008-08-24,5.25,143.61955225490425
2008-08-25,5.25,143.6396872728018
2008-08-26,5.25,143.6598251135667
2008-08-27,5.25,143.67996577759476
2008-08-28,5.25,143.70010926528175
2008-08-29,5.25,143.7202555770235
2008-08-30,5.25,143.74040471321595
2008-08-31,5.25,143.76055667425513
2008-09-01,5.25,143.78071146053705
2008-09-02,5.25,143.80086907245777
2008-09-03,5.25,143.82102951041347
2008-09-04,5.25,143.84119277480033
2008-09-05,5.25,143.86135886601463
2008-09-06,5.25,143.88152778445266
2008-09-07,5.25,143.90169953051083
2008-09-08,5.25,143.92187410458547
2008-09-09,5.25,143.94205150707316
2008-09-10,5.25,143.9622317383704
2008-09-11,5.25,143.98241479887375
2008-09-12,5.25,144.00260068897987
2008-09-13,5.25,144.0227894090855
2008-09-14,5.25,144.04298095958737
2008-09-15,5.25,144.06317534088228
2008-09-16,5.25,144.08337255336713
2008-09-17,5.25,144.1035725974388
2008-09-18,5.25,144.1237754734943
2008-09-19,5.25,144.14398118193068
2008-09-20,5.25,144.164189723145
2008-09-21,5.25,144.18440109753442
2008-09-22,5.25,144.20461530549613
2008-09-23,5.25,144.2248323474274
2008-09-24,5.25,144.24505222372554
2008-09-25,5.25,144.26527493478793
2008-09-26,5.25,144.285500481012
2008-09-27,5.25,144.3057288627952
2008-09-28,5.25,144.32596008053508
2008-09-29,5.25,144.34619413462926
2008-09-30,5.25,144.36643102547535
2008-10-01,5.25,144.38667075347107
2008-10-02,5.25,144.4069133190142
2008-10-03,5.25,144.4271587225025
2008-10-04,5.25,144.44740696433388
2008-10-05,5.25,144.46765804490627
2008-10-06,5.25,144.48791196461764
2008-10-07,5.25,144.50816872386602
2008-10-08,5.25,144.52842832304955
2008-10-09,5.0,144.54774897253822
2008-10-10,5.0,144.5670722048232
2008-10-11,5.0,144.58639802024985
2008-10-12,5.0,144.6057264191634
2008-10-13,5.0,144.62505740190926
2008-10-14,5.0,144.64439096883282
2008-10-15,5.0,144.66372712027953
2008-10-16,5.0,144.6830658565949
2008-10-17,5.0,144.70240717812445
2008-10-18,5.0,144.72175108521384
2008-10-19,5.0,144.74109757820867
2008-10-20,5.0,144.76044665745457
2008-10-21,5.0,144.77979832329737
2008-10-22,5.0,144.7991525760828
2008-10-23,5.0,144.81850941615667
2008-10-24,5.0,144.83786884386487
2008-10-25,5.0,144.8572308595533
2008-10-26,5.0,144.87659546356798
2008-10-27,4.25,144.8931169713668
2008-10-28,4.25,144.9096403632534
2008-10-29,4.25,144.92616563944262
2008-10-30,4.25,144.9426928001493
2008-10-31,4.25,144.95922184558842
2008-11-01,4.25,144.97575277597488
2008-11-02,4.25,144.99228559152363
2008-11-03,4.25,145.00882029244966
2008-11-04,4.25,145.02535687896795
2008-11-05,4.25,145.0418953512936
2008-11-06,4.25,145.0584357096416
2008-11-07,4.0,145.07402365752424
2008-11-08,4.0,145.0896132804844
2008-11-09,4.0,145.10520457870203
2008-11-10,4.0,145.12079755235717
2008-11-11,4.0,145.1363922016299
2008-11-12,4.0,145.1519885267002
2008-11-13,4.0,145.1675865277482
2008-11-14,4.0,145.18318620495398
2008-11-15,4.0,145.19878755849768
2008-11-16,4.0,145.21439058855944
2008-11-17,4.0,145.22999529531938
2008-11-18,4.0,145.24560167895774
2008-11-19,4.0,145.26120973965467
2008-11-20,4.0,145.27681947759044
2008-11-21,4.0,145.2924308929452
2008-11-22,4.0,145.30804398589927
2008-11-23,4.0,145.32365875663288
2008-11-24,4.0,145.3392752053264
2008-11-25,4.0,145.35489333216006
2008-11-26,4.0,145.37051313731422
2008-11-27,4.0,145.38613462096924
2008-11-28,4.0,145.4017577833055
2008-11-29,4.0,145.41738262450335
2008-11-30,4.0,145.43300914474327
2008-12-01,4.0,145.44863734420562
2008-12-02,4.0,145.4642672230709
2008-12-03,4.0,145.47989878151952
2008-12-04,4.0,145.49553201973205
2008-12-05,4.0,145.5111669378889
2008-12-06,4.0,145.5268035361707
2008-12-07,4.0,145.5424418147579
2008-12-08,4.0,145.55808177383113
2008-12-09,4.0,145.57372341357095
2008-12-10,4.0,145.58936673415798
2008-12-11,3.0,145.60115747815126
2008-12-12,3.0,145.61294917703324
2008-12-13,3.0,145.6247418308813
2008-12-14,3.0,145.63653543977276
2008-12-15,3.0,145.64833000378493
2008-12-16,3.0,145.6601255229952
2008-12-17,3.0,145.67192199748092
2008-12-18,3.0,145.68371942731946
2008-12-19,3.0,145.69551781258815
2008-12-20,3.0,145.70731715336441
2008-12-21,3.0,145.71911744972564
2008-12-22,3.0,145.73091870174918
2008-12-23,3.0,145.74272090951243
2008-12-24,3.0,145.75452407309285
2008-12-25,3.0,145.76632819256776
2008-12-26,3.0,145.77813326801464
2008-12-27,3.0,145.78993929951088
2008-12-28,3.0,145.8017462871339
2008-12-29,3.0,145.8135542309612
2008-12-30,3.0,145.82536313107013
2008-12-31,3.0,145.8371729875382
2009-01-01,3.0,145.84898380044282
2009-01-02,3.0,145.8607955698615
2009-01-03,3.0,145.87260829587163
2009-01-04,3.0,145.88442197855073
2009-01-05,3.0,145.89623661797629
2009-01-06,3.0,145.90805221422573
2009-01-07,3.0,145.9198687673766
2009-01-08,3.0,145.9316862775064
2009-01-09,2.5,145.94155903499853
2009-01-10,2.5,145.95143246041508
2009-01-11,2.5,145.96130655380128
2009-01-12,2.5,145.9711813152023
2009-01-13,2.5,145.98105674466333
2009-01-14,2.5,145.9909328422296
2009-01-15,2.5,146.00080960794622
2009-01-16,2.5,146.01068704185852
2009-01-17,2.5,146.0205651440116
2009-01-18,2.5,146.03044391445073
2009-01-19,2.5,146.04032335322108
2009-01-20,2.5,146.0502034603679
2009-01-21,2.5,146.0600842359364
2009-01-22,2.5,146.06996567997177
2009-01-23,2.5,146.07984779251927
2009-01-24,2.5,146.0897305736241
2009-01-25,2.5,146.09961402333153
2009-01-26,2.5,146.10949814168677
2009-01-27,2.5,146.11938292873504
2009-01-28,2.5,146.1292683845216
2009-01-29,2.5,146.13915450909167
2009-01-30,2.5,146.1490413024905
2009-01-31,2.5,146.1589287647634
2009-02-01,2.5,146.16881689595553
2009-02-02,2.5,146.1787056961122
2009-02-03,2.5,146.18859516527866
2009-02-04,2.5,146.19848530350015
2009-02-05,2.5,146.20837611082194
2009-02-06,2.5,146.21826758728932
2009-02-07,2.5,146.22815973294757
2009-02-08,2.5,146.2380525478419
2009-02-09,2.5,146.24794603201764
2009-02-10,2.5,146.25784018552002
2009-02-11,2.5,146.2677350083944
2009-02-12,2.0,146.27567080021873
2009-02-13,2.0,146.2836070226014
2009-02-14,2.0,146.29154367556575
2009-02-15,2.0,146.29948075913515
2009-02-16,2.0,146.30741827333296
2009-02-17,2.0,146.31535621818256
2009-02-18,2.0,146.3232945937073
2009-02-19,2.0,146.33123339993054
2009-02-20,2.0,146.33917263687567
2009-02-21,2.0,146.34711230456605
2009-02-22,2.0,146.35505240302507
2009-02-23,2.0,146.36299293227603
2009-02-24,2.0,146.37093389234238
2009-02-25,2.0,146.37887528324745
2009-02-26,2.0,146.38681710501464
2009-02-27,2.0,146.39475935766734
2009-02-28,2.0,146.40270204122888
2009-03-01,2.0,146.41064515572268
2009-03-02,2.0,146.41858870117207
2009-03-03,2.0,146.42653267760048
2009-03-04,2.0,146.4344770850313
2009-03-05,2.0,146.44242192348787
2009-03-06,2.0,146.4503671929936
2009-03-07,2.0,146.45831289357187
2009-03-08,2.0,146.4662590252461
2009-03-09,2.0,146.47420558803964
2009-03-10,2.0,146.48215258197587
2009-03-11,2.0,146.49010000707824
2009-03-12,2.0,146.4980478633701
2009-03-13,2.0,146.50599615087484
2009-03-14,2.0,146.51394486961587
2009-03-15,2.0,146.52189401961658
2009-03-16,2.0,146.52984360090036
2009-03-17,2.0,146.53779361349063
2009-03-18,2.0,146.54574405741081
2009-03-19,2.0,146.55369493268424
2009-03-20,2.0,146.56164623933438
2009-03-21,2.0,146.5695979773846
2009-03-22,2.0,146.57755014685833
2009-03-23,2.0,146.58550274777895
2009-03-24,2.0,146.5934557801699
2009-03-25,2.0,146.60140924405454
2009-03-26,2.0,146.60936313945635
2009-03-27,2.0,146.61731746639867
2009-03-28,2.0,146.625272224905
2009-03-29,2.0,146.63322741499866
2009-03-30,2.0,146.6411830367031
2009-03-31,2.0,146.64913909004179
2009-04-01,2.0,146.65709557503806
2009-04-02,2.0,146.6650524917154
2009-04-03,2.0,146.6730098400972
2009-04-04,2.0,146.68096762020687
2009-04-05,2.0,146.68892583206787
2009-04-06,2.0,146.69688447570363
2009-04-07,2.0,146.70484355113751
2009-04-08,2.0,146.71280305839298
2009-04-09,2.0,146.7207629974935
2009-04-10,2.0,146.72872336846243
2009-04-11,2.0,146.73668417132325
2009-04-12,2.0,146.7446454060994
2009-04-13,2.0,146.75260707281427
2009-04-14,2.0,146.76056917149137
2009-04-15,2.0,146.76853170215404
2009-04-16,2.0,146.77649466482578
2009-04-17,2.0,146.78445805953
2009-04-18,2.0,146.79242188629013
2009-04-19,2.0,146.80038614512966
2009-04-20,2.0,146.808350836072
2009-04-21,2.0,146.8163159591406
2009-04-22,2.0,146.82428151435894
2009-04-23,2.0,146.8322475017504
2009-04-24,2.0,146.84021392133846
2009-04-25,2.0,146.84818077314657
2009-04-26,2.0,146.85614805719817
2009-04-27,2.0,146.86411577351672
2009-04-28,2.0,146.87208392212568
2009-04-29,2.0,146.8800525030485
2009-04-30,2.0,146.88802151630864
2009-05-01,2.0,146.89599096192953
2009-05-02,2.0,146.90396083993465
2009-05-03,2.0,146.91193115034747
2009-05-04,2.0,146.9199018931914
2009-05-05,2.0,146.92787306848996
2009-05-06,2.0,146.93584467626658
2009-05-07,2.0,146.94381671654475
2009-05-08,2.0,146.95178918934792
2009-05-09,2.0,146.95976209469956
2009-05-10,2.0,146.9677354326231
2009-05-11,2.0,146.9757092031421
2009-05-12,2.0,146.98368340627994
2009-05-13,2.0,146.99165804206012
2009-05-14,2.0,146.99963311050612
2009-05-15,2.0,147.00760861164144
2009-05-16,2.0,147.0155845454895
2009-05-17,2.0,147.02356091207383
2009-05-18,2.0,147.03153771141785
2009-05-19,2.0,147.03951494354513
2009-05-20,2.0,147.04749260847905
2009-05-21,2.0,147.05547070624314
2009-05-22,2.0,147.0634492368609
2009-05-23,2.0,147.0714282003558
2009-05-24,2.0,147.07940759675128
2009-05-25,2.0,147.0873874260709
2009-05-26,2.0,147.09536768833811
2009-05-27,2.0,147.1033483835764
2009-05-28,2.0,147.1113295118093
2009-05-29,2.0,147.11931107306023
2009-05-30,2.0,147.12729306735272
2009-05-31,2.0,147.13527549471027
2009-06-01,2.0,147.1432583551564
2009-06-02,2.0,147.15124164871455
2009-06-03,2.0,147.15922537540825
2009-06-04,2.0,147.16720953526104
2009-06-05,2.0,147.17519412829637
2009-06-06,2.0,147.18317915453773
2009-06-07,2.0,147.19116461400864
2009-06-08,2.0,147.19915050673262
2009-06-09,2.0,147.2071368327332
2009-06-10,2.0,147.21512359203382
2009-06-11,2.0,147.22311078465802
2009-06-12,2.0,147.2310984106293
2009-06-13,2.0,147.23908646997123
2009-06-14,2.0,147.24707496270725
2009-06-15,2.0,147.25506388886092
2009-06-16,2.0,147.26305324845575
2009-06-17,2.0,147.2710430415152
2009-06-18,2.0,147.27903326806288
2009-06-19,2.0,147.2870239281222
2009-06-20,2.0,147.29501502171678
2009-06-21,2.0,147.3030065488701
2009-06-22,2.0,147.3109985096057
2009-06-23,2.0,147.31899090394705
2009-06-24,2.0,147.32698373191775
2009-06-25,2.0,147.3349769935413
2009-06-26,2.0,147.34297068884118
2009-06-27,2.0,147.35096481784095
2009-06-28,2.0,147.3589593805642
2009-06-29,2.0,147.36695437703435
2009-06-30,2.0,147.37494980727504
2009-07-01,2.0,147.38294567130973
2009-07-02,2.0,147.39094196916201
2009-07-03,2.0,147.39893870085538
2009-07-04,2.0,147.4069358664134
2009-07-05,2.0,147.41493346585958
2009-07-06,2.0,147.42293149921747
2009-07-07,2.0,147.43092996651063
2009-07-08,2.0,147.43892886776263
2009-07-09,2.0,147.44692820299693
2009-07-10,2.0,147.45492797223713
2009-07-11,2.0,147.4629281755068
2009-07-12,2.0,147.47092881282944
2009-07-13,2.0,147.47892988422865
2009-07-14,2.0,147.4869313897279
2009-07-15,2.0,147.49493332935083
2009-07-16,2.0,147.50293570312095
2009-07-17,2.0,147.5109385110618
2009-07-18,2.0,147.51894175319697
2009-07-19,2.0,147.52694542955
2009-07-20,2.0,147.53494954014445
2009-07-21,2.0,147.54295408500388
2009-07-22,2.0,147.55095906415187
2009-07-23,2.0,147.55896447761197
2009-07-24,2.0,147.56697032540774
2009-07-25,2.0,147.57497660756275
2009-07-26,2.0,147.58298332410052
2009-07-27,2.0,147.5909904750447
2009-07-28,2.0,147.59899806041878
2009-07-29,2.0,147.6070060802464
2009-07-30,2.0,147.61501453455108
2009-07-31,2.0,147.62302342335641
2009-08-01,2.0,147.631032746686
2009-08-02,2.0,147.63904250456338
2009-08-03,2.0,147.6470526970121
2009-08-04,2.0,147.65506332405582
2009-08-05,2.0,147.66307438571803
2009-08-06,2.0,147.6710858820224
2009-08-07,2.0,147.67909781299244
2009-08-08,2.0,147.68711017865178
2009-08-09,2.0,147.69512297902395
2009-08-10,2.0,147.7031362141326
2009-08-11,2.0,147.71114988400126
2009-08-12,2.0,147.71916398865358
2009-08-13,2.0,147.7271785281131
2009-08-14,2.0,147.73519350240338
2009-08-15,2.0,147.7432089115481
2009-08-16,2.0,147.75122475557077
2009-08-17,2.0,147.75924103449506
2009-08-18,2.0,147.76725774834455
2009-08-19,2.0,147.77527489714276
2009-08-20,2.0,147.7832924809134
2009-08-21,2.0,147.79131049967995
2009-08-22,2.0,147.7993289534661
2009-08-23,2.0,147.80734784229543
2009-08-24,2.0,147.81536716619155
2009-08-25,2.0,147.82338692517803
2009-08-26,2.0,147.8314071192785
2009-08-27,2.0,147.83942774851658
2009-08-28,2.0,147.8474488129159
2009-08-29,2.0,147.8554703125
2009-08-30,2.0,147.86349224729253
2009-08-31,2.0,147.8715146173171
2009-09-01,2.0,147.8795374225973
2009-09-02,2.0,147.8875606631568
2009-09-03,2.0,147.89558433901917
2009-09-04,2.0,147.90360845020803
2009-09-05,2.0,147.91163299674704
2009-09-06,2.0,147.91965797865976
2009-09-07,2.0,147.92768339596984
2009-09-08,2.0,147.93570924870093
2009-09-09,2.0,147.9437355368766
2009-09-10,2.0,147.95176226052052
2009-09-11,2.0,147.95978941965632
2009-09-12,2.0,147.96781701430757
2009-09-13,2.0,147.97584504449793
2009-09-14,2.0,147.98387351025107
2009-09-15,2.0,147.99190241159056
2009-09-16,2.0,147.9999317485401
2009-09-17,2.0,148.00796152112326
2009-09-18,2.0,148.0159917293637
2009-09-19,2.0,148.02402237328505
2009-09-20,2.0,148.032053452911
2009-09-21,2.0,148.04008496826506
2009-09-22,2.0,148.048116919371
2009-09-23,2.0,148.05614930625242
2009-09-24,2.0,148.06418212893294
2009-09-25,2.0,148.07221538743627
2009-09-26,2.0,148.08024908178595
2009-09-27,2.0,148.08828321200573
2009-09-28,2.0,148.09631777811921
2009-09-29,2.0,148.10435278015004
2009-09-30,2.0,148.11238821812188
2009-10-01,2.0,148.12042409205836
2009-10-02,2.0,148.12846040198315
2009-10-03,2.0,148.13649714791993
2009-10-04,2.0,148.1445343298923
2009-10-05,2.0,148.15257194792397
2009-10-06,2.0,148.16061000203857
2009-10-07,2.0,148.16864849225976
2009-10-08,2.0,148.17668741861124
2009-10-09,2.0,148.1847267811166
2009-10-10,2.0,148.19276657979955
2009-10-11,2.0,148.20080681468377
2009-10-12,2.0,148.2088474857929
2009-10-13,2.0,148.2168885931506
2009-10-14,2.0,148.22493013678056
2009-10-15,2.0,148.23297211670643
2009-10-16,2.0,148.2410145329519
2009-10-17,2.0,148.24905738554065
2009-10-18,2.0,148.25710067449631
2009-10-19,2.0,148.2651443998426
2009-10-20,2.0,148.27318856160318
2009-10-21,2.0,148.28123315980173
2009-10-22,2.0,148.28927819446193
2009-10-23,2.0,148.29732366560745
2009-10-24,2.0,148.30536957326197
2009-10-25,2.0,148.3134159174492
